"GenusSpecies","Species","Genus","Family","SubOrder","hwl","div_brd","div_mam","lat","lon","Temp","Prec","cover"
"163","Argia_translata","translata","Argia","Coenagrionidae","Zygoptera",21,206.913293415363,61.6623832209532,30.39603358,-90.73396448,251.842,3357.37,23.972
"164","Argia_variabilis","variabilis","Argia","Coenagrionidae","Zygoptera",21.75,382.103407373864,104.844356667654,18.582643,-96.035289,295,5375,47.3
"165","Argia_variegata","variegata","Argia","Coenagrionidae","Zygoptera",21,573.685812459184,172.143050820768,-12.9086,-71.4033,276,6294,80
"166","Argia_vivida","vivida","Argia","Coenagrionidae","Zygoptera",22,196.030255165631,53.7487958339776,36.37273668,-119.44953372,212.008,3241.498,4.204
"167","Argyrothemis_argentea","argentea","Argyrothemis","Libellulidae","Anisoptera",21,539.877321513413,178.937887542195,-7.885,-61.67,278.5,5094.5,40
"168","Arigomphus_cornutus","cornutus","Arigomphus","Gomphidae","Anisoptera",34.5,163.341213232539,49.9115323504367,45.538269375,-90.6395703125,232.8125,1843.90625,13.5625
"169","Arigomphus_furcifer","furcifer","Arigomphus","Gomphidae","Anisoptera",29,162.986797424834,47.1222301673773,41.523026875,-76.3131325,218.833333333333,2195.72916666667,32.7083333333333
"170","Arigomphus_lentulus","lentulus","Arigomphus","Gomphidae","Anisoptera",32.5,178.080852158394,48.8916136561128,32.4045061111111,-96.5086566666667,244,2145.05555555556,4.16666666666667
"171","Arigomphus_maxwelli","maxwelli","Arigomphus","Gomphidae","Anisoptera",30.5,192.010180499752,44.5859403087809,30.543875,-93.937735,239,1712,15.5
"172","Arigomphus_pallidus","pallidus","Arigomphus","Gomphidae","Anisoptera",37.5,188.871662277263,42.3888514555572,31.13985625,-82.343686875,249.8125,6176.6875,7.8125
"173","Arigomphus_submedianus","submedianus","Arigomphus","Gomphidae","Anisoptera",35,170.59541836079,47.1266847767488,34.8617230252101,-95.0363284033613,236.613445378151,1844.50420168067,7.74789915966387
"174","Arigomphus_villosipes","villosipes","Arigomphus","Gomphidae","Anisoptera",32.5,158.359598200222,46.5658372909621,38.6873917104546,-76.7121169675712,220.026455026455,2225.81481481481,35.6984126984127
"175","Asiagomphus_amamiensis","amamiensis","Asiagomphus","Gomphidae","Anisoptera",40,105,10.0464290518522,26.625,128.057,282,5066,0
"176","Asiagomphus_hainanensis","hainanensis","Asiagomphus","Gomphidae","Anisoptera",37,251.948534593504,51.3942688425849,24.5571283333333,120.387313333333,283.166666666667,6121.83333333333,7.5
"177","Asiagomphus_melaenops","melaenops","Asiagomphus","Gomphidae","Anisoptera",40,175.452155388372,27.5749631094571,35.2258694117647,135.658653529412,211,3713,7.47058823529412
"178","Asiagomphus_pryeri","pryeri","Asiagomphus","Gomphidae","Anisoptera",39.5,170.979957012884,26.1846642915168,33.2599,130.301,211,3713,0
"179","Atoconeura_biordinata","biordinata","Atoconeura","Libellulidae","Anisoptera",31,484.696709143556,140.987264096644,-14.2240333333333,32.3871566666667,293,3373,54.5
"180","Atrocalopteryx_atrata","atrata","Atrocalopteryx","Calopterygidae","Zygoptera",39,156.967653425581,41,37.45,127.9,211,3713,49
"181","Azuragrion_nigridorsum","nigridorsum","Azuragrion","Coenagrionidae","Zygoptera",14.5,418.518423682104,117.468451905866,-24.222565,29.309055,283,3357,38
"182","Basiaeschna_janata","janata","Basiaeschna","Aeshnidae","Anisoptera",36,162.474007243827,47.7528213908391,40.2415225951557,-81.4749255363322,225.235294117647,2099.47404844291,27.8200692041523
"183","Boyeria_cretensis","cretensis","Boyeria","Aeshnidae","Anisoptera",45,108.590140278291,26.5286608034807,35.20806,24.4825175,234,2883,0.25
"184","Boyeria_grafiana","grafiana","Boyeria","Aeshnidae","Anisoptera",42.5,148.865571688557,47.8198450004737,42.4750650526316,-74.112332631579,218.157894736842,2183.50526315789,37.9684210526316
"185","Boyeria_irene","irene","Boyeria","Aeshnidae","Anisoptera",42,141.737473534399,55.2287051968774,43.4258583333333,0.0210954802259887,236.485875706215,2527.5197740113,11.7429378531073
"186","Boyeria_maclachlani","maclachlani","Boyeria","Aeshnidae","Anisoptera",51.5,179.795112233786,27.1209116691194,34.3816785714286,132.120428571429,211,3713,5
"187","Boyeria_vinosa","vinosa","Boyeria","Aeshnidae","Anisoptera",42.5,160.384150085787,47.1743178438216,40.3822530978261,-81.9260899456522,221.875,2125.36684782609,31.5896739130435
"188","Brachydiplax_chalybea","chalybea","Brachydiplax","Libellulidae","Anisoptera",28,242.637394525926,43.8259611032103,18.3129930769231,106.718425384615,281.769230769231,7893.69230769231,0
"189","Brachydiplax_farinosa","farinosa","Brachydiplax","Libellulidae","Anisoptera",23,403.385977403757,121.661389498381,17.646665,101.4059125,290,10353.75,25.25
"190","Brachygonia_oculata","oculata","Brachygonia","Libellulidae","Anisoptera",18,315.831735027481,114.005002148194,-2.55101,111.80374,282,5189,78
"191","Brachymesia_furcata","furcata","Brachymesia","Libellulidae","Anisoptera",34,225.411977881944,57.3222227070423,25.574416516129,-99.0011658709677,272.6,4798.09032258065,10.741935483871
"192","Brachymesia_gravida","gravida","Brachymesia","Libellulidae","Anisoptera",38.5,196.030827876388,43.2449042311857,30.1503495637584,-91.6578685234899,257.969798657718,4442.8422818792,3.34563758389262
"193","Brachymesia_herbida","herbida","Brachymesia","Libellulidae","Anisoptera",35.5,288.364891451483,85.5775301665133,12.9004971428571,-74.1732105714286,289.857142857143,9438.82857142857,26.3142857142857
"194","Brachythemis_contaminata","contaminata","Brachythemis","Libellulidae","Anisoptera",23,294.315072950735,67.603521805116,13.9079146938776,89.9726434693878,288.673469387755,8507.02040816327,10.9795918367347
"195","Brachythemis_lacustris","lacustris","Brachythemis","Libellulidae","Anisoptera",23.5,339.416704762783,106.942492755559,-9.85713586206897,22.5507848275862,292.172413793103,3507.20689655172,26.3793103448276
"196","Brachythemis_leucosticta","leucosticta","Brachythemis","Libellulidae","Anisoptera",24,385.887731747197,108.71644377361,-4.98418253424658,24.4009530821918,286.08904109589,3250.65753424658,18.7397260273973
"197","Brachytron_pratense","pratense","Brachytron","Aeshnidae","Anisoptera",35.5,150.490763899347,39.0230764321397,53.701817934,8.497232102,234.202,2811.078,7.404
"198","Bradinopyga_cornuta","cornuta","Bradinopyga","Libellulidae","Anisoptera",34,389.590288071178,106.407672430929,-19.814820625,30.67077625,291.75,3371,22.1875
"199","Bradinopyga_geminata","geminata","Bradinopyga","Libellulidae","Anisoptera",34.5,268.94001093918,55.3903253512961,15.479425,82.087629375,292.75,7473.8125,14.25
"200","Brechmorhoga_mendax","mendax","Brechmorhoga","Libellulidae","Anisoptera",38.5,189.739472004281,57.3963198329043,31.5937667924528,-104.778501509434,250.566037735849,3069.89937106918,6.06918238993711
"201","Brechmorhoga_neblinae","neblinae","Brechmorhoga","Libellulidae","Anisoptera",35,494.039546788947,181.589046343922,0.97,-65.95,292,11314,57
"202","Brechmorhoga_nubecula","nubecula","Brechmorhoga","Libellulidae","Anisoptera",29,401.919882506165,121.160575698333,12.7786271428571,-86.6767592857143,291.785714285714,7031.78571428571,61.2857142857143
"203","Brechmorhoga_pertinax","pertinax","Brechmorhoga","Libellulidae","Anisoptera",32.5,325.791270524582,121.137174354754,16.3508609090909,-92.3311551515151,288.636363636364,7561.57575757576,40.9393939393939
"204","Brechmorhoga_praecox","praecox","Brechmorhoga","Libellulidae","Anisoptera",33.5,335.842296005945,108.191507731814,17.6722083098592,-95.4057166197183,293.788732394366,6159.88732394366,48.8450704225352
"205","Brechmorhoga_rapax","rapax","Brechmorhoga","Libellulidae","Anisoptera",37,388.053802706209,129.649082425314,11.7129727272727,-86.3272979545455,292.681818181818,9964.22727272727,58.5
"206","Brechmorhoga_tepeaca","tepeaca","Brechmorhoga","Libellulidae","Anisoptera",39,345.317029353341,116.393067208492,19.078028,-96.650807,295,5375,13.8
"207","Brechmorhoga_vivax","vivax","Brechmorhoga","Libellulidae","Anisoptera",35,365.332013952277,112.069546658587,17.1797010714286,-93.63372625,294.071428571429,6558,51.0892857142857
"208","Bromeliagrion_fernandezianum","fernandezianum","Bromeliagrion","Coenagrionidae","Zygoptera",28.75,587.117889717111,185.556296503914,-0.6569,-76.4528,276,6294,80
"209","Bromeliagrion_rehni","rehni","Bromeliagrion","Coenagrionidae","Zygoptera",27,585.492334423409,188.481079213791,-2.564925,-74.919025,276,6294,59.75
"210","Burmagomphus_divaricatus","divaricatus","Burmagomphus","Gomphidae","Anisoptera",22.5,371.282120729587,164.980816323723,5.133,102.083,289,11401,33
"211","Burmagomphus_plagiatus","plagiatus","Burmagomphus","Gomphidae","Anisoptera",22,224.249909288121,92.1220088541469,28.4037333333333,-20.5583333333333,241,5254.33333333333,9.33333333333333
"212","Burmagomphus_vermicularis","vermicularis","Burmagomphus","Gomphidae","Anisoptera",26,247.12985275579,50,24.95361,121.79194,282,5066,21
"213","Calicnemia_sinensis","sinensis","Calicnemia","Platycnemididae","Zygoptera",21,274.749924581941,48.361346662807,24.984015,115.97931,289,11401,1.5
"214","Calopteryx_aequabilis","aequabilis","Calopteryx","Calopterygidae","Zygoptera",32,157.95476215588,48.0751664636969,45.5049741314554,-84.0649568544601,219.281690140845,2318.95774647887,23.6338028169014
"215","Calopteryx_amata","amata","Calopteryx","Calopterygidae","Zygoptera",37.5,154.406741217692,50.2616756963349,42.1447710810811,-75.0582848648649,217,2181,39.8378378378378
"216","Calopteryx_angustipennis","angustipennis","Calopteryx","Calopterygidae","Zygoptera",36.5,153.828661718169,53.3295631570189,37.0204292857143,-82.299615,217,2181,46
"217","Calopteryx_cornelia","cornelia","Calopteryx","Calopterygidae","Zygoptera",43,174.955355363208,31.4126540727177,35.1283634782609,135.340910652174,211,3713,6.89130434782609
"218","Calopteryx_dimidiata","dimidiata","Calopteryx","Calopterygidae","Zygoptera",27,174.220177377509,46.0320781705654,34.7944109090909,-83.5015713636364,224.204545454545,2271.31818181818,20.75
"219","Calopteryx_haemorrhoidalis","haemorrhoidalis","Calopteryx","Calopterygidae","Zygoptera",30,149.530351022961,44.989762978251,41.1782226356589,0.167793669250646,236.470284237726,2529.74935400517,4.41343669250646
"220","Calopteryx_japonica","japonica","Calopteryx","Calopterygidae","Zygoptera",34,169.646195254132,34.939778493221,37.1212583333333,130.339278333333,211,3713,20.5833333333333
"221","Calopteryx_maculata","maculata","Calopteryx","Calopterygidae","Zygoptera",30.5,165.331134010706,47.1235842670957,39.85691818,-82.65764354,222.032,2131.534,28.44
"222","Calopteryx_splendens","splendens","Calopteryx","Calopterygidae","Zygoptera",31.5,146.443901574953,46.2584563101009,51.666607266,8.106192152,232.516,2836.996,9.444
"223","Calopteryx_virgo","virgo","Calopteryx","Calopterygidae","Zygoptera",30,141.588046924596,43.6909683862034,53.7307073899985,10.137901412,221.378,2823.48,11.74
"224","Calopteryx_xanthostoma","xanthostoma","Calopteryx","Calopterygidae","Zygoptera",29.5,145.30087826573,53.1422321387323,42.1426280524345,-2.75527172284644,237.310861423221,2409.5468164794,7.51685393258427
"225","Camacinia_gigantea","gigantea","Camacinia","Libellulidae","Anisoptera",46,322.376185862007,88.5227939651008,11.43336,97.2989366666667,289,11401,15.6666666666667
"226","Cannaphila_insularis","insularis","Cannaphila","Libellulidae","Anisoptera",30.5,303.122241701541,85.9929173455177,21.3422611818182,-93.5546402727273,280.545454545455,5879.66363636364,34.2636363636364
"227","Cannaphila_mortoni","mortoni","Cannaphila","Libellulidae","Anisoptera",26,428.220017756283,134.122219647279,10.6264144444444,-84.5352811111111,292,11314,69
"228","Cannaphila_vibex","vibex","Cannaphila","Libellulidae","Anisoptera",32,386.812495861249,132.025314812229,11.75182475,-87.4478825,292.55,8390.45,43.775
"229","Castoraeschna_castor","castor","Castoraeschna","Aeshnidae","Anisoptera",51.5,413.812997920791,136.378737643205,-15.4283,-39.5533,281,3895,80
"230","Castoraeschna_tepuica","tepuica","Castoraeschna","Aeshnidae","Anisoptera",56,494.039546788947,181.589046343922,0.97,-65.95,292,11314,57
"231","Celithemis_amanda","amanda","Celithemis","Libellulidae","Anisoptera",24.5,188.36378906809,43.4852662281866,30.5103381818182,-84.3466136363636,254.090909090909,6268.40909090909,8.31818181818182
"232","Celithemis_bertha","bertha","Celithemis","Libellulidae","Anisoptera",26,186.523043864199,40.9045897937206,28.9576011111111,-82.7297255555556,267,8269.66666666667,4
"233","Celithemis_elisa","elisa","Celithemis","Libellulidae","Anisoptera",27.5,168.628233073381,46.575365533138,40.20545144,-80.95864058,220.586,2155.776,29.028
"234","Celithemis_eponina","eponina","Celithemis","Libellulidae","Anisoptera",33,174.25505294661,45.1275875083067,36.2830697637264,-86.1590356725496,234.718,3021.232,17.094
"235","Celithemis_fasciata","fasciata","Celithemis","Libellulidae","Anisoptera",28.5,175.651227323165,46.9963108565465,35.553477245509,-87.6191660479042,228.556886227545,2080.04191616766,22.3293413173653
"236","Celithemis_martha","martha","Celithemis","Libellulidae","Anisoptera",25.5,194.544330598349,38.8186692968173,40.773255625,-72.90918375,217,2181,21
"237","Celithemis_ornata","ornata","Celithemis","Libellulidae","Anisoptera",25.5,181.150069401561,42.8232493719529,31.3881271052632,-84.4627807894737,241.947368421053,4473.34210526316,7.07894736842105
"238","Celithemis_verna","verna","Celithemis","Libellulidae","Anisoptera",26.5,168.842784196453,45.1346499563319,34.9986240909091,-79.1372722727273,225,2127.86363636364,26.6818181818182
"239","Ceratogomphus_pictus","pictus","Ceratogomphus","Gomphidae","Anisoptera",29,332.6660320519,87.6183679569635,-28.2208833333333,27.9982677083333,269.75,3377.1875,16.4583333333333
"240","Ceriagrion_auranticum","auranticum","Ceriagrion","Coenagrionidae","Zygoptera",19.5,248.181800096618,50.2386551097219,21.9137818181818,114.668903636364,286.454545454545,9097.36363636364,4.45454545454545
"241","Ceriagrion_cerinorubellum","cerinorubellum","Ceriagrion","Coenagrionidae","Zygoptera",19,297.16259464741,59.4133326315455,9.96322857142857,95.5957171428571,290.714285714286,9605.71428571429,8
"242","Ceriagrion_chaoi","chaoi","Ceriagrion","Coenagrionidae","Zygoptera",16.5,480.964050952976,120.235418562548,20.6167,96.55,289,11401,41
"243","Ceriagrion_coromandelianum","coromandelianum","Ceriagrion","Coenagrionidae","Zygoptera",19,286.895991613355,59.9224164684382,13.1573322222222,79.3858094444444,291,6974.33333333333,16.6666666666667
"244","Ceriagrion_georgifreyi","georgifreyi","Ceriagrion","Coenagrionidae","Zygoptera",18.5,161.608923420837,44.8786584451178,36.69861,28.69877,234,2883,0
"245","Ceriagrion_glabrum","glabrum","Ceriagrion","Coenagrionidae","Zygoptera",20,354.832194669692,96.7972320798912,-19.3075777227723,30.3861200990099,283.287128712871,3495.64356435644,25.3069306930693
"246","Ceriagrion_ignitum","ignitum","Ceriagrion","Coenagrionidae","Zygoptera",16,296.025654494353,130.892419272517,0.9785,23.9475,300,4206,18
"247","Ceriagrion_melanurum","melanurum","Ceriagrion","Coenagrionidae","Zygoptera",19.5,180.488094166825,28.0248678665269,35.2541809090909,134.602026969697,211,3713,4.36363636363636
"248","Ceriagrion_olivaceum","olivaceum","Ceriagrion","Coenagrionidae","Zygoptera",22.5,491.722676648812,141.566528240705,14.41,95.96,289,11401,38
"249","Ceriagrion_suave","suave","Ceriagrion","Coenagrionidae","Zygoptera",20.25,390.236931660353,111.818810098591,-17.268645,30.4454325,288,3365,28.75
"250","Ceriagrion_tenellum","tenellum","Ceriagrion","Coenagrionidae","Zygoptera",19,146.124300595794,46.9832291616397,48.58600302,3.6587418,235.28,2699.96,8.8
"251","Chalcopteryx_rutilans","rutilans","Chalcopteryx","Polythoridae","Zygoptera",19,502.932639703913,158.980631414809,-3.65,-52.37,281,3895,0
"252","Chalcostephia_flavifrons","flavifrons","Chalcostephia","Libellulidae","Anisoptera",26.5,340.720664915383,123.089551778377,-3.42611642857143,20.2320702380952,298.166666666667,4028.33333333333,43.3095238095238
"253","Chalybeothemis_fluviatilis","fluviatilis","Chalybeothemis","Libellulidae","Anisoptera",21.5,322.999844446169,113.564557658318,0.133,109.167,289,11401,38
"254","Chlorocypha_consueta","consueta","Chlorocypha","Chlorocyphidae","Zygoptera",24,385.54665458135,103.876943070289,-22.36554,32.587935,288,3365,39.5
"255","Chlorocypha_victoriae","victoriae","Chlorocypha","Chlorocyphidae","Zygoptera",21,296.678063348389,132.9021950011,1.36404,23.58663,300,4206,36.3333333333333
"256","Chlorogomphus_brunneus","brunneus","Chlorogomphus","Chlorogomphidae","Anisoptera",50.5,147.662634869118,20.6980720740001,30.7975,131.315333333333,234.666666666667,4164,10
"257","Chlorolestes_conspicuus","conspicuus","Chlorolestes","Synlestidae","Zygoptera",33,294.622481834835,76.3600347429431,-32.894676,22.254974,218.466666666667,3410.26666666667,37.8
"258","Chlorolestes_elegans","elegans","Chlorolestes","Synlestidae","Zygoptera",32,466.66854051994,133.869952089476,-18.325015,32.691685,293,3373,58.5
"259","Chlorolestes_fasciatus","fasciatus","Chlorolestes","Synlestidae","Zygoptera",29.5,324.610243904739,80.2808124249597,-29.8618463,28.8786845,254.39,3380.39,30.83
"260","Chlorolestes_tessellatus","tessellatus","Chlorolestes","Synlestidae","Zygoptera",31,327.10718039423,79.0296595482799,-32.1236277083333,27.0110547916667,215.375,3382.72916666667,43.75
"261","Chlorolestes_umbratus","umbratus","Chlorolestes","Synlestidae","Zygoptera",23,293.347444963907,76.4519308382312,-32.6194352,22.8071272,213.88,3412.56,56.08
"262","Chromagrion_conditum","conditum","Chromagrion","Coenagrionidae","Zygoptera",23,156.968070009627,47.8687903110416,41.9407930208333,-76.1769338888889,217.590277777778,2182.26041666667,41.5451388888889
"263","Coeliccia_albicauda","albicauda","Coeliccia","Platycnemididae","Zygoptera",23,426.49653289016,154.78091565083,9.61085,100.03235,289,11401,67.5
